run_id,reference_file,reference_sheet,network,function,mml_object,parameter_id,recommend_value,status,input_files,config_sheet,config_column,bit_name,objects_checked,match_count,mismatch_count,actual_top,remark
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,ALIGNPAIRSMLPKTRBEXTRATIO,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,Aligned Pair Small Packet RB Ext Ratio,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 200 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,ALIGNPAIRBIGPKTRBREDRATIO,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,Aligned Pair Big Packet RB Reduce Ratio,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 50 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,MUFREQSELSCHRBRATIOTHLD,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,MU Freq Sel Scheduling RB Ratio Threshold,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 40 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,MURBRATIOTHLD,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,MU RB Ratio Threshold,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 40 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,MU_BEAM_PAIR_OPT_SW@ULMUMIMOALGOSWITCH,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,UL MU-MIMO Algorithm Switch,MU_BEAM_PAIR_OPT_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (672) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,SML_PKT_ALIGN_PAIR_OPT_SW@ULMUMIMOALGOSWITCH,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,UL MU-MIMO Algorithm Switch,SML_PKT_ALIGN_PAIR_OPT_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,BIG_PKT_ALIGN_PAIR_OPT_SW@ULMUMIMOALGOSWITCH,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,UL MU-MIMO Algorithm Switch,BIG_PKT_ALIGN_PAIR_OPT_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,BIG_PKT_UE_FREQ_SEL_SCH_OPT_SW@ULMUMIMOALGOSWITCH,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,UL MU-MIMO Algorithm Switch,BIG_PKT_UE_FREQ_SEL_SCH_OPT_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (672) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,MU_MULTI_SLOT_PAIR_SW@ULMUMIMOALGOSWITCH,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,UL MU-MIMO Algorithm Switch,MU_MULTI_SLOT_PAIR_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (672) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,DIFF_FLDMRS_MAX_LENGTH_PAIR_SW@ULMUMIMOALGOSWITCH,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,UL MU-MIMO Algorithm Switch,DIFF_FLDMRS_MAX_LENGTH_PAIR_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (672) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,ULMUGATHEROPTGAINTHLD,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,UL Gathering MU-MIMO Opt Gain Thld,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 100 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULAMC,MU_AMC_OPT_SW@ULAMCALGOSW,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlAmc,Uplink AMC Algorithm Switch,MU_AMC_OPT_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,ULMUMIMOCORRTHLD,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,UL MU-MIMO Correlation Threshold,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 9 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULMIMO,ULMUMIMOSINRTHLD,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlMimo,UL MU-MIMO SINR Threshold,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: -20 (673),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLPUSCH,MAXMIMOLAYERCNT,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellPusch,Uplink Maximum MIMO Layer Count Quota,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: LAYER_8 (588) | 5G_ConfigurationData_15Sep26.xlsb: LAYER_4 (67) | 5G_ConfigurationData_15Sep26.xlsb: LAYER_2 (18),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLPDSCH,DLMUINITIALMCSADJVALUE,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellPdsch,MU Downlink Initial MCS Adjust Value,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: -2 (672) | 5G_ConfigurationData_15Sep26.xlsb: -4 (1),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLDLAMC,DLMUMIMOSIRSCALEFACTOR,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellDlAmc,DL MU-MIMO SIR Scale Factor,,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 10 (670) | 5G_ConfigurationData_15Sep26.xlsb: 0 (3),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLALGOSWITCH,UL_MU_MIMO_SW@MUMIMOSWITCH,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellAlgoSwitch,MU-MIMO Switch,UL_MU_MIMO_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (655) | 5G_ConfigurationData_15Sep26.xlsb: 0 (18),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLALGOSWITCH,PDCCH_MU_SW@MUMIMOSWITCH,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellAlgoSwitch,MU-MIMO Switch,PDCCH_MU_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (672) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLALGOSWITCH,DL_MU_MIMO_SW@MUMIMOSWITCH,,No Recommend Value,5G_ConfigurationData_15Sep26.xlsb,NRDUCellAlgoSwitch,MU-MIMO Switch,DL_MU_MIMO_SW,673,0,0,5G_ConfigurationData_15Sep26.xlsb: 1 (655) | 5G_ConfigurationData_15Sep26.xlsb: 0 (18),5G_ConfigurationData_15Sep26.xlsb: Reference recommend value is empty; parameter not audited for inconsistency
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,GNBOAMPARAM,ABNUEULDATAERRORJUDGETHLD,5,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,gNBOamParam,Abnormal UE UL Data Error Judge Threshold(%),,240,239,1,5G_ConfigurationData_15Sep26.xlsb: 5 (239) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,MIMO,NRDUCELLALGOSWITCH,DL_PMI_SRS_ADAPT_SW@ADAPTIVEEDGEEXPENHSWITCH,1,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRDUCellAlgoSwitch,Adaptive Edge Experience Enhance Switch,DL_PMI_SRS_ADAPT_SW,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLALGOSWITCH,DL_SU_PWR_CTRL_ENH_SW@SUMIMOMULTIPLELAYERSW,1,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellAlgoSwitch,SU-MIMO Multiple Layers Switch,DL_SU_PWR_CTRL_ENH_SW,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 1 (672) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLALGOSWITCH,DL_SU_MULTI_LAYER_PWR_CTRL_SW@SUMIMOMULTIPLELAYERSW,1,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellAlgoSwitch,SU-MIMO Multiple Layers Switch,DL_SU_MULTI_LAYER_PWR_CTRL_SW,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 1 (672) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLDLRANK,DLRANK2INCSPCTEFFTHLD,95,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellDlRank,DL Rank2 Increase Spectral Eff Thld,,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 95 (672) | 5G_ConfigurationData_15Sep26.xlsb: 110 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLDLRANK,DLRANK3DECSPCTEFFTHLD,150,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellDlRank,DL Rank3 Decrease Spectral Eff Thld,,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 150 (672) | 5G_ConfigurationData_15Sep26.xlsb: 110 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLDLRANK,DLRANK3INCSPCTEFFTHLD,95,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellDlRank,DL Rank3 Increase Spectral Eff Thld,,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 95 (672) | 5G_ConfigurationData_15Sep26.xlsb: 110 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLDLRANK,DLRANK4DECSPCTEFFTHLD,150,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellDlRank,DL Rank4 Decrease Spectral Eff Thld,,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 150 (672) | 5G_ConfigurationData_15Sep26.xlsb: 110 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLDLRANK,DLRANKADAPTLAYERGAPTHLD,13,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellDlRank,DL Rank Adaptation Layer Gap Threshold(dB),,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 13 (672) | 5G_ConfigurationData_15Sep26.xlsb: 15 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLDLRANK,DLRANKADAPTMCSTHLD,8,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellDlRank,DL Rank Adaptation MCS Threshold,,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 8 (672) | 5G_ConfigurationData_15Sep26.xlsb: 9 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLDLRANK,DLRANKADAPTSPCTEFFCOEFF,14,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellDlRank,DL Rank Adaptation Spct Eff Coefficient,,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 14 (672) | 5G_ConfigurationData_15Sep26.xlsb: 8 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLDLRANK,DLRANKDETECTCORRTHLD,80,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRDUCellDlRank,DL Rank Detection Correlation Threshold,,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 80 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLSRS,USER_CHARACTER_SRS_ADAPT_SW@SRSALGOSWITCH,1,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRDUCellSrs,SRS Algorithm Switch,USER_CHARACTER_SRS_ADAPT_SW,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLSRS,SRS_RIM_INTRF_AVOID_SW@SRSALGOEXTSWITCH,1,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellSrs,SRS Algorithm Extension Switch,SRS_RIM_INTRF_AVOID_SW,673,579,94,5G_ConfigurationData_15Sep26.xlsb: 1 (579) | 5G_ConfigurationData_15Sep26.xlsb: 0 (94),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLPUCCH,HARQ_ACK_RES_SET0_SCH_OPT_SW@PUCCHPERFORMANCESW,1,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellPucch,PUCCH Performance Switch,HARQ_ACK_RES_SET0_SCH_OPT_SW,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 1 (672) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLPUCCH,PUCCH_MRC_IRC_SW@PUCCHRECEIVEENHSWITCH,1,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellPucch,PUCCH Receive Enhanced Switch,PUCCH_MRC_IRC_SW,673,642,31,5G_ConfigurationData_15Sep26.xlsb: 1 (642) | 5G_ConfigurationData_15Sep26.xlsb: 0 (31),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLSRSMEAS,ULSRSMEASUSAGESWITCH,DTX_DETECT,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellSrsMeas,UL SRS Measurement Usage Switch,,673,672,1,5G_ConfigurationData_15Sep26.xlsb: DTX_DETECT (672) | 5G_ConfigurationData_15Sep26.xlsb: OFF (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLSERVEXP,FULLBUFFERUEULPRBUSAGETHLD,50,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellServExp,Full Buffer UE UL PRB Usage Threshold(%),,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 50 (672) | 5G_ConfigurationData_15Sep26.xlsb: 30 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLPUSCH,PUSCHSHAREPUCCHRESPOL,FULLY_SHARED_TIGHT_CONTROL,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellPusch,PUCCH Resource Sharing with PUSCH Policy,,673,672,1,5G_ConfigurationData_15Sep26.xlsb: FULLY_SHARED_TIGHT_CONTROL (672) | 5G_ConfigurationData_15Sep26.xlsb: NOT_SHARED (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLPUSCH,PUSCH_SHR_PRACH_FREQ_RES_SW@ULPUSCHALGOSWITCH,1,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellPusch,Uplink PUSCH Algorithm Switch,PUSCH_SHR_PRACH_FREQ_RES_SW,673,672,1,5G_ConfigurationData_15Sep26.xlsb: 1 (672) | 5G_ConfigurationData_15Sep26.xlsb: 0 (1),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRCELLNSADCCONFIG,UL_FALLBACK_TO_LTE_SWITCH@NSADCALGOSWITCH,1,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRCellNsaDcConfig,NSA DC Algorithm Switch,UL_FALLBACK_TO_LTE_SWITCH,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLSRSMEAS,NSAULFACKTOLTESINRTHLD,110,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellSrsMeas,NSA Uplink Fallback to LTE SINR Thld(0.1dB),,673,668,5,5G_ConfigurationData_15Sep26.xlsb: 110 (668) | 5G_ConfigurationData_15Sep26.xlsb: 30 (5),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLSRSMEAS,NSAULFACKTOLTESINRHYST,30,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRDUCellSrsMeas,NSA Uplink Fallback to LTE SINR Hyst(0.1dB),,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 30 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLSRSMEAS,SRS_EQUALIZATION_SW@NSAULFBTOLTESINROPTSW,1,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRDUCellSrsMeas,NSA UL Fallback to LTE SINR Opt Switch,SRS_EQUALIZATION_SW,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLSRSMEAS,SRS_CORRECTION_BASED_ON_PHR_SW@NSAULFBTOLTESINROPTSW,1,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRDUCellSrsMeas,NSA UL Fallback to LTE SINR Opt Switch,SRS_CORRECTION_BASED_ON_PHR_SW,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRCELLANR,NR_NR_ANR_NO_HO_AUTO_RES_SW@AnrAlgoSwitch,1,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRCellAnr,ANR Algorithm Switch,NR_NR_ANR_NO_HO_AUTO_RES_SW,673,670,3,5G_ConfigurationData_15Sep26.xlsb: 1 (670) | 5G_ConfigurationData_15Sep26.xlsb: 0 (3),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRCELLANR,NrNCellHoNumThld,100,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRCellAnr,NR Neighbor Cell Handover Number Thld,,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 100 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRCELLANR,N2NNoHoSuccRateThld,80,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRCellAnr,NR to NR No Handover Success Rate Thld(%),,673,670,3,5G_ConfigurationData_15Sep26.xlsb: 80 (670) | 5G_ConfigurationData_15Sep26.xlsb: 0 (3),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRCELLANR,N2NNoHoConsecPrdThld,1,Consistent,5G_ConfigurationData_15Sep26.xlsb,NRCellAnr,NR to NR No Handover Consecutive Period Thld,,673,673,0,5G_ConfigurationData_15Sep26.xlsb: 1 (673),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLCHNPWR,DMRS_PWR_ADAPT_SW@ChnPwrAlgoSwitch,1,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellChnPwr,Channel Power Algorithm Switch,DMRS_PWR_ADAPT_SW,673,664,9,5G_ConfigurationData_15Sep26.xlsb: 1 (664) | 5G_ConfigurationData_15Sep26.xlsb: 0 (9),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULPCCONFIG,PoNominalPusch,-52,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlPcConfig,PO Nominal PUSCH(2dBm),,673,664,9,5G_ConfigurationData_15Sep26.xlsb: -52 (664) | 5G_ConfigurationData_15Sep26.xlsb: -37 (9),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULPCCONFIG,PoNominalPucch,-54,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlPcConfig,PO Nominal PUCCH(2dBm),,673,664,9,5G_ConfigurationData_15Sep26.xlsb: -54 (664) | 5G_ConfigurationData_15Sep26.xlsb: -50 (9),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULPCCONFIG,PreambleInitRxTargetPwr,-55,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlPcConfig,Preamble Initial Received Target Power(2dBm),,673,664,9,5G_ConfigurationData_15Sep26.xlsb: -55 (664) | 5G_ConfigurationData_15Sep26.xlsb: -50 (9),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLULPCCONFIG,PoSrs,-55,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellUlPcConfig,SRS PO(2dBm),,673,664,9,5G_ConfigurationData_15Sep26.xlsb: -55 (664) | 5G_ConfigurationData_15Sep26.xlsb: -37 (9),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRDUCELLTRPBEAM,COVERAGESCENARIO,SCENARIO_8,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRDUCellTrpBeam,Coverage Scenario,,673,656,17,5G_ConfigurationData_15Sep26.xlsb: SCENARIO_8 (656) | 5G_ConfigurationData_15Sep26.xlsb: EXPAND_SCENARIO_1 (17),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Others,NRCELLNSADCCONFIG,PscellA2RsrpThld,-115,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRCellNsaDcConfig,PSCell A2 RSRP Threshold(dBm),,673,660,13,5G_ConfigurationData_15Sep26.xlsb: -115 (660) | 5G_ConfigurationData_15Sep26.xlsb: -121 (9) | 5G_ConfigurationData_15Sep26.xlsb: -111 (4),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Reporting,NRCellNsaDcConfig,NrDataVolumeRptCfg,600,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRCellNsaDcConfig,NR Data Volume Reporting Config(s),,673,577,96,5G_ConfigurationData_15Sep26.xlsb: 600 (577) | 5G_ConfigurationData_15Sep26.xlsb: 0 (96),5G_ConfigurationData_15Sep26.xlsb: OK
15Sep26_folders,Reference Parameter_v1.0.xlsx,NR Performance,5G,Scheduling,NRCellNsaDcConfig,NsaDcAlgoSwitch@NSA_DC_PREALLOCATION_SW,0,Mixed / Partial,5G_ConfigurationData_15Sep26.xlsb,NRCellNsaDcConfig,NSA DC Algorithm Switch,NSA_DC_PREALLOCATION_SW,673,670,3,5G_ConfigurationData_15Sep26.xlsb: 0 (670) | 5G_ConfigurationData_15Sep26.xlsb: 1 (3),5G_ConfigurationData_15Sep26.xlsb: OK
